dteday,season,yr,hr,riders,rider_type,price,COGS,Revenue,Expense,profit
2022-01-07 00:00:00.0000000,1,1,7,20,registered,4.99,1.56,99.8,31.2,68.6
2022-01-07 00:00:00.0000000,1,1,8,64,registered,4.99,1.56,319.36,99.84,219.52
2022-01-07 00:00:00.0000000,1,1,9,116,registered,4.99,1.56,578.84,180.96,397.88
2022-01-07 00:00:00.0000000,1,1,10,160,registered,4.99,1.56,798.4,249.6,548.8
2022-01-07 00:00:00.0000000,1,1,11,250,registered,4.99,1.56,1247.5,390,857.5
2022-01-07 00:00:00.0000000,1,1,12,276,registered,4.99,1.56,1377.24,430.56,946.68
2022-01-07 00:00:00.0000000,1,1,13,296,registered,4.99,1.56,1477.04,461.76,1015.28
2022-01-07 00:00:00.0000000,1,1,14,356,registered,4.99,1.56,1776.44,555.36,1221.08
2022-01-07 00:00:00.0000000,1,1,15,317,registered,4.99,1.56,1581.83,494.52,1087.31
2022-01-07 00:00:00.0000000,1,1,16,268,registered,4.99,1.56,1337.32,418.08,919.24
2022-01-07 00:00:00.0000000,1,1,17,235,registered,4.99,1.56,1172.65,366.6,806.05
2022-01-07 00:00:00.0000000,1,1,18,248,registered,4.99,1.56,1237.52,386.88,850.64
2022-01-07 00:00:00.0000000,1,1,19,171,registered,4.99,1.56,853.29,266.76,586.53
2022-01-07 00:00:00.0000000,1,1,20,149,registered,4.99,1.56,743.51,232.44,511.07
2022-01-07 00:00:00.0000000,1,1,21,118,registered,4.99,1.56,588.82,184.08,404.74
2022-01-07 00:00:00.0000000,1,1,22,93,registered,4.99,1.56,464.07,145.08,318.99
2022-01-07 00:00:00.0000000,1,1,23,103,registered,4.99,1.56,513.97,160.68,353.29
2022-01-08 00:00:00.0000000,1,1,0,77,registered,4.99,1.56,384.23,120.12,264.11
2022-01-08 00:00:00.0000000,1,1,1,62,registered,4.99,1.56,309.38,96.72,212.66
2022-01-08 00:00:00.0000000,1,1,2,57,registered,4.99,1.56,284.43,88.92,195.51
2022-01-08 00:00:00.0000000,1,1,3,26,registered,4.99,1.56,129.74,40.56,89.18
2022-01-08 00:00:00.0000000,1,1,4,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-08 00:00:00.0000000,1,1,5,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-08 00:00:00.0000000,1,1,6,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-08 00:00:00.0000000,1,1,7,23,registered,4.99,1.56,114.77,35.88,78.89
2022-01-08 00:00:00.0000000,1,1,8,53,registered,4.99,1.56,264.47,82.68,181.79
2022-01-08 00:00:00.0000000,1,1,9,102,registered,4.99,1.56,508.98,159.12,349.86
2022-01-08 00:00:00.0000000,1,1,10,181,registered,4.99,1.56,903.19,282.36,620.83
2022-01-08 00:00:00.0000000,1,1,11,201,registered,4.99,1.56,1002.99,313.56,689.43
2022-01-08 00:00:00.0000000,1,1,12,273,registered,4.99,1.56,1362.27,425.88,936.39
2022-01-08 00:00:00.0000000,1,1,13,266,registered,4.99,1.56,1327.34,414.96,912.38
2022-01-08 00:00:00.0000000,1,1,14,253,registered,4.99,1.56,1262.47,394.68,867.79
2022-01-08 00:00:00.0000000,1,1,15,241,registered,4.99,1.56,1202.59,375.96,826.63
2022-01-08 00:00:00.0000000,1,1,16,256,registered,4.99,1.56,1277.44,399.36,878.08
2022-01-08 00:00:00.0000000,1,1,17,197,registered,4.99,1.56,983.03,307.32,675.71
2022-01-08 00:00:00.0000000,1,1,18,162,registered,4.99,1.56,808.38,252.72,555.66
2022-01-08 00:00:00.0000000,1,1,19,104,registered,4.99,1.56,518.96,162.24,356.72
2022-01-08 00:00:00.0000000,1,1,20,119,registered,4.99,1.56,593.81,185.64,408.17
2022-01-08 00:00:00.0000000,1,1,21,81,registered,4.99,1.56,404.19,126.36,277.83
2022-01-08 00:00:00.0000000,1,1,22,54,registered,4.99,1.56,269.46,84.24,185.22
2022-01-08 00:00:00.0000000,1,1,23,30,registered,4.99,1.56,149.7,46.8,102.9
2022-01-09 00:00:00.0000000,1,1,0,12,registered,4.99,1.56,59.88,18.72,41.16
2022-01-09 00:00:00.0000000,1,1,1,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-09 00:00:00.0000000,1,1,2,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-09 00:00:00.0000000,1,1,3,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-09 00:00:00.0000000,1,1,4,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-09 00:00:00.0000000,1,1,5,21,registered,4.99,1.56,104.79,32.76,72.03
2022-01-09 00:00:00.0000000,1,1,6,85,registered,4.99,1.56,424.15,132.6,291.55
2022-01-09 00:00:00.0000000,1,1,7,239,registered,4.99,1.56,1192.61,372.84,819.77
2022-01-09 00:00:00.0000000,1,1,8,407,registered,4.99,1.56,2030.93,634.92,1396.01
2022-01-09 00:00:00.0000000,1,1,9,188,registered,4.99,1.56,938.12,293.28,644.84
2022-01-09 00:00:00.0000000,1,1,10,95,registered,4.99,1.56,474.05,148.2,325.85
2022-01-09 00:00:00.0000000,1,1,11,82,registered,4.99,1.56,409.18,127.92,281.26
2022-01-09 00:00:00.0000000,1,1,12,93,registered,4.99,1.56,464.07,145.08,318.99
2022-01-09 00:00:00.0000000,1,1,13,77,registered,4.99,1.56,384.23,120.12,264.11
2022-01-09 00:00:00.0000000,1,1,14,45,registered,4.99,1.56,224.55,70.2,154.35
2022-01-09 00:00:00.0000000,1,1,15,64,registered,4.99,1.56,319.36,99.84,219.52
2022-01-09 00:00:00.0000000,1,1,16,46,registered,4.99,1.56,229.54,71.76,157.78
2022-01-09 00:00:00.0000000,1,1,17,147,registered,4.99,1.56,733.53,229.32,504.21
2022-01-09 00:00:00.0000000,1,1,18,158,registered,4.99,1.56,788.42,246.48,541.94
2022-01-09 00:00:00.0000000,1,1,19,187,registered,4.99,1.56,933.13,291.72,641.41
2022-01-09 00:00:00.0000000,1,1,20,127,registered,4.99,1.56,633.73,198.12,435.61
2022-01-09 00:00:00.0000000,1,1,21,78,registered,4.99,1.56,389.22,121.68,267.54
2022-01-09 00:00:00.0000000,1,1,22,54,registered,4.99,1.56,269.46,84.24,185.22
2022-01-09 00:00:00.0000000,1,1,23,51,registered,4.99,1.56,254.49,79.56,174.93
2022-01-10 00:00:00.0000000,1,1,0,14,registered,4.99,1.56,69.86,21.84,48.02
2022-01-10 00:00:00.0000000,1,1,1,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-10 00:00:00.0000000,1,1,2,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-10 00:00:00.0000000,1,1,4,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-10 00:00:00.0000000,1,1,5,23,registered,4.99,1.56,114.77,35.88,78.89
2022-01-10 00:00:00.0000000,1,1,6,79,registered,4.99,1.56,394.21,123.24,270.97
2022-01-10 00:00:00.0000000,1,1,7,219,registered,4.99,1.56,1092.81,341.64,751.17
2022-01-10 00:00:00.0000000,1,1,8,465,registered,4.99,1.56,2320.35,725.4,1594.95
2022-01-10 00:00:00.0000000,1,1,9,184,registered,4.99,1.56,918.16,287.04,631.12
2022-01-10 00:00:00.0000000,1,1,10,80,registered,4.99,1.56,399.2,124.8,274.4
2022-01-10 00:00:00.0000000,1,1,11,93,registered,4.99,1.56,464.07,145.08,318.99
2022-01-10 00:00:00.0000000,1,1,12,127,registered,4.99,1.56,633.73,198.12,435.61
2022-01-10 00:00:00.0000000,1,1,13,163,registered,4.99,1.56,813.37,254.28,559.09
2022-01-10 00:00:00.0000000,1,1,14,96,registered,4.99,1.56,479.04,149.76,329.28
2022-01-10 00:00:00.0000000,1,1,15,119,registered,4.99,1.56,593.81,185.64,408.17
2022-01-10 00:00:00.0000000,1,1,16,225,registered,4.99,1.56,1122.75,351,771.75
2022-01-10 00:00:00.0000000,1,1,17,446,registered,4.99,1.56,2225.54,695.76,1529.78
2022-01-10 00:00:00.0000000,1,1,18,372,registered,4.99,1.56,1856.28,580.32,1275.96
2022-01-10 00:00:00.0000000,1,1,19,270,registered,4.99,1.56,1347.3,421.2,926.1
2022-01-10 00:00:00.0000000,1,1,20,190,registered,4.99,1.56,948.1,296.4,651.7
2022-01-10 00:00:00.0000000,1,1,21,109,registered,4.99,1.56,543.91,170.04,373.87
2022-01-10 00:00:00.0000000,1,1,22,104,registered,4.99,1.56,518.96,162.24,356.72
2022-01-10 00:00:00.0000000,1,1,23,38,registered,4.99,1.56,189.62,59.28,130.34
2022-01-11 00:00:00.0000000,1,1,0,26,registered,4.99,1.56,129.74,40.56,89.18
2022-01-11 00:00:00.0000000,1,1,1,6,registered,4.99,1.56,29.94,9.36,20.58
2022-01-11 00:00:00.0000000,1,1,2,5,registered,4.99,1.56,24.95,7.8,17.15
2022-01-11 00:00:00.0000000,1,1,3,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-11 00:00:00.0000000,1,1,4,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-11 00:00:00.0000000,1,1,5,22,registered,4.99,1.56,109.78,34.32,75.46
2022-01-11 00:00:00.0000000,1,1,6,72,registered,4.99,1.56,359.28,112.32,246.96
2022-01-11 00:00:00.0000000,1,1,7,247,registered,4.99,1.56,1232.53,385.32,847.21
2022-01-11 00:00:00.0000000,1,1,8,488,registered,4.99,1.56,2435.12,761.28,1673.84
2022-01-11 00:00:00.0000000,1,1,9,218,registered,4.99,1.56,1087.82,340.08,747.74
2022-01-11 00:00:00.0000000,1,1,10,84,registered,4.99,1.56,419.16,131.04,288.12
2022-01-11 00:00:00.0000000,1,1,11,90,registered,4.99,1.56,449.1,140.4,308.7
2022-01-11 00:00:00.0000000,1,1,12,51,registered,4.99,1.56,254.49,79.56,174.93
2022-01-11 00:00:00.0000000,1,1,13,57,registered,4.99,1.56,284.43,88.92,195.51
2022-01-11 00:00:00.0000000,1,1,14,70,registered,4.99,1.56,349.3,109.2,240.1
2022-01-11 00:00:00.0000000,1,1,15,73,registered,4.99,1.56,364.27,113.88,250.39
2022-01-11 00:00:00.0000000,1,1,16,112,registered,4.99,1.56,558.88,174.72,384.16
2022-01-11 00:00:00.0000000,1,1,17,128,registered,4.99,1.56,638.72,199.68,439.04
2022-01-11 00:00:00.0000000,1,1,18,96,registered,4.99,1.56,479.04,149.76,329.28
2022-01-11 00:00:00.0000000,1,1,19,92,registered,4.99,1.56,459.08,143.52,315.56
2022-01-11 00:00:00.0000000,1,1,20,55,registered,4.99,1.56,274.45,85.8,188.65
2022-01-11 00:00:00.0000000,1,1,21,29,registered,4.99,1.56,144.71,45.24,99.47
2022-01-11 00:00:00.0000000,1,1,22,49,registered,4.99,1.56,244.51,76.44,168.07
2022-01-11 00:00:00.0000000,1,1,23,9,registered,4.99,1.56,44.91,14.04,30.87
2022-01-12 00:00:00.0000000,1,1,0,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-12 00:00:00.0000000,1,1,1,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-12 00:00:00.0000000,1,1,2,1,registered,4.99,1.56,4.99,1.56,3.43
2022-01-12 00:00:00.0000000,1,1,3,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-12 00:00:00.0000000,1,1,4,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-12 00:00:00.0000000,1,1,5,16,registered,4.99,1.56,79.84,24.96,54.88
2022-01-12 00:00:00.0000000,1,1,6,88,registered,4.99,1.56,439.12,137.28,301.84
2022-01-12 00:00:00.0000000,1,1,7,218,registered,4.99,1.56,1087.82,340.08,747.74
2022-01-12 00:00:00.0000000,1,1,8,497,registered,4.99,1.56,2480.03,775.32,1704.71
2022-01-12 00:00:00.0000000,1,1,9,220,registered,4.99,1.56,1097.8,343.2,754.6
2022-01-12 00:00:00.0000000,1,1,10,84,registered,4.99,1.56,419.16,131.04,288.12
2022-01-12 00:00:00.0000000,1,1,11,101,registered,4.99,1.56,503.99,157.56,346.43
2022-01-12 00:00:00.0000000,1,1,12,130,registered,4.99,1.56,648.7,202.8,445.9
2022-01-12 00:00:00.0000000,1,1,13,170,registered,4.99,1.56,848.3,265.2,583.1
2022-01-12 00:00:00.0000000,1,1,14,132,registered,4.99,1.56,658.68,205.92,452.76
2022-01-12 00:00:00.0000000,1,1,15,156,registered,4.99,1.56,778.44,243.36,535.08
2022-01-12 00:00:00.0000000,1,1,16,248,registered,4.99,1.56,1237.52,386.88,850.64
2022-01-12 00:00:00.0000000,1,1,17,472,registered,4.99,1.56,2355.28,736.32,1618.96
2022-01-12 00:00:00.0000000,1,1,18,399,registered,4.99,1.56,1991.01,622.44,1368.57
2022-01-12 00:00:00.0000000,1,1,19,313,registered,4.99,1.56,1561.87,488.28,1073.59
2022-01-12 00:00:00.0000000,1,1,20,229,registered,4.99,1.56,1142.71,357.24,785.47
2022-01-12 00:00:00.0000000,1,1,21,162,registered,4.99,1.56,808.38,252.72,555.66
2022-01-12 00:00:00.0000000,1,1,22,121,registered,4.99,1.56,603.79,188.76,415.03
2022-01-12 00:00:00.0000000,1,1,23,60,registered,4.99,1.56,299.4,93.6,205.8
2022-01-13 00:00:00.0000000,1,1,0,38,registered,4.99,1.56,189.62,59.28,130.34
2022-01-13 00:00:00.0000000,1,1,1,12,registered,4.99,1.56,59.88,18.72,41.16
2022-01-13 00:00:00.0000000,1,1,2,13,registered,4.99,1.56,64.87,20.28,44.59
2022-01-13 00:00:00.0000000,1,1,3,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-13 00:00:00.0000000,1,1,4,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-13 00:00:00.0000000,1,1,5,21,registered,4.99,1.56,104.79,32.76,72.03
2022-01-13 00:00:00.0000000,1,1,6,71,registered,4.99,1.56,354.29,110.76,243.53
2022-01-13 00:00:00.0000000,1,1,7,174,registered,4.99,1.56,868.26,271.44,596.82
2022-01-13 00:00:00.0000000,1,1,8,408,registered,4.99,1.56,2035.92,636.48,1399.44
2022-01-13 00:00:00.0000000,1,1,9,204,registered,4.99,1.56,1017.96,318.24,699.72
2022-01-13 00:00:00.0000000,1,1,10,101,registered,4.99,1.56,503.99,157.56,346.43
2022-01-13 00:00:00.0000000,1,1,11,102,registered,4.99,1.56,508.98,159.12,349.86
2022-01-13 00:00:00.0000000,1,1,12,140,registered,4.99,1.56,698.6,218.4,480.2
2022-01-13 00:00:00.0000000,1,1,13,140,registered,4.99,1.56,698.6,218.4,480.2
2022-01-13 00:00:00.0000000,1,1,14,119,registered,4.99,1.56,593.81,185.64,408.17
2022-01-13 00:00:00.0000000,1,1,15,123,registered,4.99,1.56,613.77,191.88,421.89
2022-01-13 00:00:00.0000000,1,1,16,215,registered,4.99,1.56,1072.85,335.4,737.45
2022-01-13 00:00:00.0000000,1,1,17,317,registered,4.99,1.56,1581.83,494.52,1087.31
2022-01-13 00:00:00.0000000,1,1,18,294,registered,4.99,1.56,1467.06,458.64,1008.42
2022-01-13 00:00:00.0000000,1,1,19,199,registered,4.99,1.56,993.01,310.44,682.57
2022-01-13 00:00:00.0000000,1,1,20,130,registered,4.99,1.56,648.7,202.8,445.9
2022-01-13 00:00:00.0000000,1,1,21,95,registered,4.99,1.56,474.05,148.2,325.85
2022-01-13 00:00:00.0000000,1,1,22,58,registered,4.99,1.56,289.42,90.48,198.94
2022-01-13 00:00:00.0000000,1,1,23,60,registered,4.99,1.56,299.4,93.6,205.8
2022-01-14 00:00:00.0000000,1,1,0,42,registered,4.99,1.56,209.58,65.52,144.06
2022-01-14 00:00:00.0000000,1,1,1,44,registered,4.99,1.56,219.56,68.64,150.92
2022-01-14 00:00:00.0000000,1,1,2,32,registered,4.99,1.56,159.68,49.92,109.76
2022-01-14 00:00:00.0000000,1,1,3,14,registered,4.99,1.56,69.86,21.84,48.02
2022-01-14 00:00:00.0000000,1,1,4,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-14 00:00:00.0000000,1,1,5,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-14 00:00:00.0000000,1,1,6,5,registered,4.99,1.56,24.95,7.8,17.15
2022-01-14 00:00:00.0000000,1,1,7,24,registered,4.99,1.56,119.76,37.44,82.32
2022-01-14 00:00:00.0000000,1,1,8,89,registered,4.99,1.56,444.11,138.84,305.27
2022-01-14 00:00:00.0000000,1,1,9,78,registered,4.99,1.56,389.22,121.68,267.54
2022-01-14 00:00:00.0000000,1,1,10,135,registered,4.99,1.56,673.65,210.6,463.05
2022-01-14 00:00:00.0000000,1,1,11,150,registered,4.99,1.56,748.5,234,514.5
2022-01-14 00:00:00.0000000,1,1,12,189,registered,4.99,1.56,943.11,294.84,648.27
2022-01-14 00:00:00.0000000,1,1,13,182,registered,4.99,1.56,908.18,283.92,624.26
2022-01-14 00:00:00.0000000,1,1,14,179,registered,4.99,1.56,893.21,279.24,613.97
2022-01-14 00:00:00.0000000,1,1,15,177,registered,4.99,1.56,883.23,276.12,607.11
2022-01-14 00:00:00.0000000,1,1,16,178,registered,4.99,1.56,888.22,277.68,610.54
2022-01-14 00:00:00.0000000,1,1,17,129,registered,4.99,1.56,643.71,201.24,442.47
2022-01-14 00:00:00.0000000,1,1,18,122,registered,4.99,1.56,608.78,190.32,418.46
2022-01-14 00:00:00.0000000,1,1,19,90,registered,4.99,1.56,449.1,140.4,308.7
2022-01-14 00:00:00.0000000,1,1,20,95,registered,4.99,1.56,474.05,148.2,325.85
2022-01-14 00:00:00.0000000,1,1,21,66,registered,4.99,1.56,329.34,102.96,226.38
2022-01-14 00:00:00.0000000,1,1,22,62,registered,4.99,1.56,309.38,96.72,212.66
2022-01-14 00:00:00.0000000,1,1,23,71,registered,4.99,1.56,354.29,110.76,243.53
2022-01-15 00:00:00.0000000,1,1,0,50,registered,4.99,1.56,249.5,78,171.5
2022-01-15 00:00:00.0000000,1,1,1,40,registered,4.99,1.56,199.6,62.4,137.2
2022-01-15 00:00:00.0000000,1,1,2,38,registered,4.99,1.56,189.62,59.28,130.34
2022-01-15 00:00:00.0000000,1,1,3,24,registered,4.99,1.56,119.76,37.44,82.32
2022-01-15 00:00:00.0000000,1,1,4,5,registered,4.99,1.56,24.95,7.8,17.15
2022-01-15 00:00:00.0000000,1,1,5,5,registered,4.99,1.56,24.95,7.8,17.15
2022-01-15 00:00:00.0000000,1,1,6,7,registered,4.99,1.56,34.93,10.92,24.01
2022-01-15 00:00:00.0000000,1,1,7,14,registered,4.99,1.56,69.86,21.84,48.02
2022-01-15 00:00:00.0000000,1,1,8,34,registered,4.99,1.56,169.66,53.04,116.62
2022-01-15 00:00:00.0000000,1,1,9,80,registered,4.99,1.56,399.2,124.8,274.4
2022-01-15 00:00:00.0000000,1,1,10,115,registered,4.99,1.56,573.85,179.4,394.45
2022-01-15 00:00:00.0000000,1,1,11,144,registered,4.99,1.56,718.56,224.64,493.92
2022-01-15 00:00:00.0000000,1,1,12,192,registered,4.99,1.56,958.08,299.52,658.56
2022-01-15 00:00:00.0000000,1,1,13,184,registered,4.99,1.56,918.16,287.04,631.12
2022-01-15 00:00:00.0000000,1,1,14,163,registered,4.99,1.56,813.37,254.28,559.09
2022-01-15 00:00:00.0000000,1,1,15,173,registered,4.99,1.56,863.27,269.88,593.39
2022-01-15 00:00:00.0000000,1,1,16,174,registered,4.99,1.56,868.26,271.44,596.82
2022-01-15 00:00:00.0000000,1,1,17,131,registered,4.99,1.56,653.69,204.36,449.33
2022-01-15 00:00:00.0000000,1,1,18,113,registered,4.99,1.56,563.87,176.28,387.59
2022-01-15 00:00:00.0000000,1,1,19,101,registered,4.99,1.56,503.99,157.56,346.43
2022-01-15 00:00:00.0000000,1,1,20,85,registered,4.99,1.56,424.15,132.6,291.55
2022-01-15 00:00:00.0000000,1,1,21,71,registered,4.99,1.56,354.29,110.76,243.53
2022-01-15 00:00:00.0000000,1,1,22,58,registered,4.99,1.56,289.42,90.48,198.94
2022-01-15 00:00:00.0000000,1,1,23,26,registered,4.99,1.56,129.74,40.56,89.18
2022-01-16 00:00:00.0000000,1,1,0,23,registered,4.99,1.56,114.77,35.88,78.89
2022-01-16 00:00:00.0000000,1,1,1,18,registered,4.99,1.56,89.82,28.08,61.74
2022-01-16 00:00:00.0000000,1,1,2,14,registered,4.99,1.56,69.86,21.84,48.02
2022-01-16 00:00:00.0000000,1,1,3,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-16 00:00:00.0000000,1,1,4,6,registered,4.99,1.56,29.94,9.36,20.58
2022-01-16 00:00:00.0000000,1,1,5,5,registered,4.99,1.56,24.95,7.8,17.15
2022-01-16 00:00:00.0000000,1,1,6,13,registered,4.99,1.56,64.87,20.28,44.59
2022-01-16 00:00:00.0000000,1,1,7,28,registered,4.99,1.56,139.72,43.68,96.04
2022-01-16 00:00:00.0000000,1,1,8,75,registered,4.99,1.56,374.25,117,257.25
2022-01-16 00:00:00.0000000,1,1,9,89,registered,4.99,1.56,444.11,138.84,305.27
2022-01-16 00:00:00.0000000,1,1,10,107,registered,4.99,1.56,533.93,166.92,367.01
2022-01-16 00:00:00.0000000,1,1,11,158,registered,4.99,1.56,788.42,246.48,541.94
2022-01-16 00:00:00.0000000,1,1,12,165,registered,4.99,1.56,823.35,257.4,565.95
2022-01-16 00:00:00.0000000,1,1,13,202,registered,4.99,1.56,1007.98,315.12,692.86
2022-01-16 00:00:00.0000000,1,1,14,158,registered,4.99,1.56,788.42,246.48,541.94
2022-01-16 00:00:00.0000000,1,1,15,175,registered,4.99,1.56,873.25,273,600.25
2022-01-16 00:00:00.0000000,1,1,16,158,registered,4.99,1.56,788.42,246.48,541.94
2022-01-16 00:00:00.0000000,1,1,17,174,registered,4.99,1.56,868.26,271.44,596.82
2022-01-16 00:00:00.0000000,1,1,18,175,registered,4.99,1.56,873.25,273,600.25
2022-01-16 00:00:00.0000000,1,1,19,134,registered,4.99,1.56,668.66,209.04,459.62
2022-01-16 00:00:00.0000000,1,1,20,88,registered,4.99,1.56,439.12,137.28,301.84
2022-01-16 00:00:00.0000000,1,1,21,46,registered,4.99,1.56,229.54,71.76,157.78
2022-01-16 00:00:00.0000000,1,1,22,39,registered,4.99,1.56,194.61,60.84,133.77
2022-01-16 00:00:00.0000000,1,1,23,28,registered,4.99,1.56,139.72,43.68,96.04
2022-01-17 00:00:00.0000000,1,1,0,12,registered,4.99,1.56,59.88,18.72,41.16
2022-01-17 00:00:00.0000000,1,1,1,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-17 00:00:00.0000000,1,1,2,12,registered,4.99,1.56,59.88,18.72,41.16
2022-01-17 00:00:00.0000000,1,1,4,2,registered,4.99,1.56,9.98,3.12,6.86
2022-01-17 00:00:00.0000000,1,1,5,13,registered,4.99,1.56,64.87,20.28,44.59
2022-01-17 00:00:00.0000000,1,1,6,57,registered,4.99,1.56,284.43,88.92,195.51
2022-01-17 00:00:00.0000000,1,1,7,121,registered,4.99,1.56,603.79,188.76,415.03
2022-01-17 00:00:00.0000000,1,1,8,90,registered,4.99,1.56,449.1,140.4,308.7
2022-01-17 00:00:00.0000000,1,1,9,61,registered,4.99,1.56,304.39,95.16,209.23
2022-01-17 00:00:00.0000000,1,1,10,61,registered,4.99,1.56,304.39,95.16,209.23
2022-01-17 00:00:00.0000000,1,1,11,73,registered,4.99,1.56,364.27,113.88,250.39
2022-01-17 00:00:00.0000000,1,1,12,83,registered,4.99,1.56,414.17,129.48,284.69
2022-01-17 00:00:00.0000000,1,1,13,95,registered,4.99,1.56,474.05,148.2,325.85
2022-01-17 00:00:00.0000000,1,1,14,120,registered,4.99,1.56,598.8,187.2,411.6
2022-01-17 00:00:00.0000000,1,1,15,123,registered,4.99,1.56,613.77,191.88,421.89
2022-01-17 00:00:00.0000000,1,1,16,205,registered,4.99,1.56,1022.95,319.8,703.15
2022-01-17 00:00:00.0000000,1,1,17,442,registered,4.99,1.56,2205.58,689.52,1516.06
2022-01-17 00:00:00.0000000,1,1,18,451,registered,4.99,1.56,2250.49,703.56,1546.93
2022-01-17 00:00:00.0000000,1,1,19,297,registered,4.99,1.56,1482.03,463.32,1018.71
2022-01-17 00:00:00.0000000,1,1,20,169,registered,4.99,1.56,843.31,263.64,579.67
2022-01-17 00:00:00.0000000,1,1,21,174,registered,4.99,1.56,868.26,271.44,596.82
2022-01-17 00:00:00.0000000,1,1,22,85,registered,4.99,1.56,424.15,132.6,291.55
2022-01-17 00:00:00.0000000,1,1,23,60,registered,4.99,1.56,299.4,93.6,205.8
2022-01-18 00:00:00.0000000,1,1,0,14,registered,4.99,1.56,69.86,21.84,48.02
2022-01-18 00:00:00.0000000,1,1,1,10,registered,4.99,1.56,49.9,15.6,34.3
2022-01-18 00:00:00.0000000,1,1,2,1,registered,4.99,1.56,4.99,1.56,3.43
2022-01-18 00:00:00.0000000,1,1,3,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-18 00:00:00.0000000,1,1,4,1,registered,4.99,1.56,4.99,1.56,3.43
2022-01-18 00:00:00.0000000,1,1,5,29,registered,4.99,1.56,144.71,45.24,99.47
2022-01-18 00:00:00.0000000,1,1,6,88,registered,4.99,1.56,439.12,137.28,301.84
2022-01-18 00:00:00.0000000,1,1,7,262,registered,4.99,1.56,1307.38,408.72,898.66
2022-01-18 00:00:00.0000000,1,1,8,474,registered,4.99,1.56,2365.26,739.44,1625.82
2022-01-18 00:00:00.0000000,1,1,9,196,registered,4.99,1.56,978.04,305.76,672.28
2022-01-18 00:00:00.0000000,1,1,10,88,registered,4.99,1.56,439.12,137.28,301.84
2022-01-18 00:00:00.0000000,1,1,11,110,registered,4.99,1.56,548.9,171.6,377.3
2022-01-18 00:00:00.0000000,1,1,12,155,registered,4.99,1.56,773.45,241.8,531.65
2022-01-18 00:00:00.0000000,1,1,13,124,registered,4.99,1.56,618.76,193.44,425.32
2022-01-18 00:00:00.0000000,1,1,14,98,registered,4.99,1.56,489.02,152.88,336.14
2022-01-18 00:00:00.0000000,1,1,15,122,registered,4.99,1.56,608.78,190.32,418.46
2022-01-18 00:00:00.0000000,1,1,16,163,registered,4.99,1.56,813.37,254.28,559.09
2022-01-18 00:00:00.0000000,1,1,17,338,registered,4.99,1.56,1686.62,527.28,1159.34
2022-01-18 00:00:00.0000000,1,1,18,347,registered,4.99,1.56,1731.53,541.32,1190.21
2022-01-18 00:00:00.0000000,1,1,19,251,registered,4.99,1.56,1252.49,391.56,860.93
2022-01-18 00:00:00.0000000,1,1,20,164,registered,4.99,1.56,818.36,255.84,562.52
2022-01-18 00:00:00.0000000,1,1,21,119,registered,4.99,1.56,593.81,185.64,408.17
2022-01-18 00:00:00.0000000,1,1,22,74,registered,4.99,1.56,369.26,115.44,253.82
2022-01-18 00:00:00.0000000,1,1,23,36,registered,4.99,1.56,179.64,56.16,123.48
2022-01-19 00:00:00.0000000,1,1,0,16,registered,4.99,1.56,79.84,24.96,54.88
2022-01-19 00:00:00.0000000,1,1,1,5,registered,4.99,1.56,24.95,7.8,17.15
2022-01-19 00:00:00.0000000,1,1,2,3,registered,4.99,1.56,14.97,4.68,10.29
2022-01-19 00:00:00.0000000,1,1,3,4,registered,4.99,1.56,19.96,6.24,13.72
2022-01-19 00:00:00.0000000,1,1,4,1,registered,4.99,1.56,4.99,1.56,3.43
2022-01-19 00:00:00.0000000,1,1,5,19,registered,4.99,1.56,94.81,29.64,65.17
2022-01-19 00:00:00.0000000,1,1,6,86,registered,4.99,1.56,429.14,134.16,294.98
2022-01-19 00:00:00.0000000,1,1,7,204,registered,4.99,1.56,1017.96,318.24,699.72
2022-01-19 00:00:00.0000000,1,1,8,414,registered,4.99,1.56,2065.86,645.84,1420.02
2022-01-19 00:00:00.0000000,1,1,9,204,registered,4.99,1.56,1017.96,318.24,699.72
